ImageFile,FD,Contrast,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,end_instructions.keys,end_instructions.rt,key_resp_4.keys,key_resp_4.rt,key_resp_6.keys,key_resp_6.rt,Fatigue.response,Fatigue.rt,key_resp_5.keys,key_resp_5.rt,n_objets.response,reaction_time.keys,reaction_time.rt,vividness.response,vividness.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,date,frameRate,expName,session,participant,
images/fcloud80-20_D1.6_8.tif,1.6,2,,,,,,,,,,,,,0,49,49,129,,,,,,,,,,,None,None,,None,30.209,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud65-35_D0.9_8.tif,0.9,1,,,,,,,,,,,,,0,50,50,53,,,,,,,,,,,1,space,8.02490554203,4,1.602,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud80-20_D1.3_7.tif,1.3,2,,,,,,,,,,,,,0,51,51,116,,,,,,,,,,,None,None,,None,10.909,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud80-20_D1_10.tif,1.0,2,,,,,,,,,,,,,0,52,52,107,,,,,,,,,,,None,None,,None,23.148,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud65-35_D0.8_9.tif,0.8,1,,,,,,,,,,,,,0,53,53,50,,,,,,,,,,,None,None,,None,32.125,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud80-20_D1.5_10.tif,1.5,2,,,,,,,,,,,,,0,54,54,127,,,,,,,,,,,1,space,1.85767049983,2,1.301,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud_D1.8_8.tif,1.8,0,,,,,,,,,,,,,0,55,55,41,,,,,,,,,,,None,None,,None,10.627,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud80-20_D0.8_7.tif,0.8,2,,,,,,,,,,,,,0,56,56,96,,,,,,,,,,,None,None,,None,19.651,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud65-35_D1.4_9.tif,1.4,1,,,,,,,,,,,,,0,57,57,74,,,,,,,,,,,None,None,,None,28.975,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud80-20_D1.4_9.tif,1.4,2,,,,,,,,,,,,,0,58,58,122,,,,,,,,,,,None,None,,None,37.869,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud65-35_D1_7.tif,1.0,1,,,,,,,,,,,,,0,59,59,56,,,,,,,,,,,1,space,1.91717875295,4,0.869,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud_D1.3_10.tif,1.3,0,,,,,,,,,,,,,0,60,60,23,,,,,,,,,,,1,space,5.08613948419,4,1.185,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud65-35_D1.1_9.tif,1.1,1,,,,,,,,,,,,,0,61,61,62,,,,,,,,,,,None,None,,None,10.31,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud65-35_D1.9_9.tif,1.9,1,,,,,,,,,,,,,0,62,62,94,,,,,,,,,,,None,None,,None,19.435,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud80-20_D1.2_9.tif,1.2,2,,,,,,,,,,,,,0,63,63,114,,,,,,,,,,,None,None,,None,28.626,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud80-20_D1.4_7.tif,1.4,2,,,,,,,,,,,,,0,64,64,120,,,,,,,,,,,None,None,,None,37.753,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud80-20_D1.7_8.tif,1.7,2,,,,,,,,,,,,,0,65,65,133,,,,,,,,,,,None,None,,None,46.793,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud80-20_D1_8.tif,1.0,2,,,,,,,,,,,,,0,66,66,105,,,,,,,,,,,None,None,,None,56.353,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud65-35_D1.3_8.tif,1.3,1,,,,,,,,,,,,,0,67,67,69,,,,,,,,,,,1,space,3.7819314145,3,1.052,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud_D1.6_7.tif,1.6,0,,,,,,,,,,,,,0,68,68,32,,,,,,,,,,,None,None,,None,10.293,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud_D1_9.tif,1.0,0,,,,,,,,,,,,,0,69,69,10,,,,,,,,,,,2,space,7.46270208864,2,1.002,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud80-20_D0.8_10.tif,0.8,2,,,,,,,,,,,,,0,70,70,99,,,,,,,,,,,None,None,,None,10.858,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud_D1.7_8.tif,1.7,0,,,,,,,,,,,,,0,71,71,37,,,,,,,,,,,None,None,,None,19.902,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud_D0.8_10.tif,0.8,0,,,,,,,,,,,,,0,72,72,3,,,,,,,,,,,1,None,,1,1.119,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud_D0.8_7.tif,0.8,0,,,,,,,,,,,,,0,73,73,0,,,,,,,,,,,None,None,,None,10.21,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud80-20_D1.3_8.tif,1.3,2,,,,,,,,,,,,,0,74,74,117,,,,,,,,,,,None,None,,None,19.434,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud80-20_D1.7_10.tif,1.7,2,,,,,,,,,,,,,0,75,75,135,,,,,,,,,,,None,None,,None,28.827,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud65-35_D1.5_7.tif,1.5,1,,,,,,,,,,,,,0,76,76,76,,,,,,,,,,,1,space,5.01405637152,4,0.853,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud65-35_D1.3_10.tif,1.3,1,,,,,,,,,,,,,0,77,77,71,,,,,,,,,,,None,None,,None,10.126,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud65-35_D1.2_8.tif,1.2,1,,,,,,,,,,,,,0,78,78,65,,,,,,,,,,,1,None,,1,0.917,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud_D1.2_8.tif,1.2,0,,,,,,,,,,,,,0,79,79,17,,,,,,,,,,,1,space,3.00362975558,2,1.019,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud_D1.8_10.tif,1.8,0,,,,,,,,,,,,,0,80,80,43,,,,,,,,,,,1,space,6.3422467371,1,1.351,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud80-20_D0.9_9.tif,0.9,2,,,,,,,,,,,,,0,81,81,102,,,,,,,,,,,1,space,5.35568932467,1,1.318,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud65-35_D1.8_8.tif,1.8,1,,,,,,,,,,,,,0,82,82,89,,,,,,,,,,,None,None,,None,10.825,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud_D1_7.tif,1.0,0,,,,,,,,,,,,,0,83,83,8,,,,,,,,,,,None,None,,None,19.75,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud_D1.4_10.tif,1.4,0,,,,,,,,,,,,,0,84,84,27,,,,,,,,,,,1,space,6.86302028992,3,0.869,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud80-20_D1.9_10.tif,1.9,2,,,,,,,,,,,,,0,85,85,143,,,,,,,,,,,None,None,,None,10.126,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud_D1.7_7.tif,1.7,0,,,,,,,,,,,,,0,86,86,36,,,,,,,,,,,None,space,8.99160185258,None,20.849,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud80-20_D1.6_7.tif,1.6,2,,,,,,,,,,,,,0,87,87,128,,,,,,,,,,,1,space,4.90035264299,2,1.368,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud65-35_D0.9_7.tif,0.9,1,,,,,,,,,,,,,0,88,88,52,,,,,,,,,,,1,None,,1,1.002,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud_D1.8_9.tif,1.8,0,,,,,,,,,,,,,0,89,89,42,,,,,,,,,,,None,None,,None,10.925,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud_D0.9_7.tif,0.9,0,,,,,,,,,,,,,0,90,90,4,,,,,,,,,,,2,space,1.76982074836,5,1.235,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud80-20_D1.3_10.tif,1.3,2,,,,,,,,,,,,,0,91,91,119,,,,,,,,,,,1,space,6.41890598414,2,1.951,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud_D0.9_9.tif,0.9,0,,,,,,,,,,,,,0,92,92,6,,,,,,,,,,,None,None,,None,11.259,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud80-20_D1.9_8.tif,1.9,2,,,,,,,,,,,,,0,93,93,141,,,,,,,,,,,None,None,,None,21.433,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud80-20_D0.9_8.tif,0.9,2,,,,,,,,,,,,,0,94,94,101,,,,,,,,,,,None,None,,None,30.525,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud80-20_D1.8_7.tif,1.8,2,,,,,,,,,,,,,0,95,95,136,,,,,,,,,,,None,None,,None,40.05,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud65-35_D1_10.tif,1.0,1,,,,,,,,,,,,,0,96,96,59,,,,,,,,,,,1,space,2.36731523508,3,1.035,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud_D1_8.tif,1.0,0,,,,,,,,,,,,,0,97,97,9,,,,,,,,,,,None,None,,None,9.927,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud80-20_D1.5_9.tif,1.5,2,,,,,,,,,,,,,0,98,98,126,,,,,,,,,,,None,None,,None,19.087,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud_D1.5_10.tif,1.5,0,,,,,,,,,,,,,0,99,99,31,,,,,,,,,,,1,space,2.17209390784,4,1.269,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud80-20_D1_7.tif,1.0,2,,,,,,,,,,,,,0,100,100,104,,,,,,,,,,,1,space,5.88643301069,4,0.885,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud80-20_D1.5_7.tif,1.5,2,,,,,,,,,,,,,0,101,101,124,,,,,,,,,,,None,None,,None,9.86,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud65-35_D1.4_8.tif,1.4,1,,,,,,,,,,,,,0,102,102,73,,,,,,,,,,,1,space,7.03881180892,1,1.435,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud_D1.5_8.tif,1.5,0,,,,,,,,,,,,,0,103,103,29,,,,,,,,,,,2,space,5.61620255897,3,2.068,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud_D1.6_9.tif,1.6,0,,,,,,,,,,,,,0,104,104,34,,,,,,,,,,,None,None,,None,11.375,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud65-35_D1.6_10.tif,1.6,1,,,,,,,,,,,,,0,105,105,83,,,,,,,,,,,1,None,,2,1.485,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud65-35_D1.9_10.tif,1.9,1,,,,,,,,,,,,,0,106,106,95,,,,,,,,,,,None,None,,None,11.441,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud65-35_D1.6_8.tif,1.6,1,,,,,,,,,,,,,0,107,107,81,,,,,,,,,,,None,None,,None,20.818,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud80-20_D1.1_9.tif,1.1,2,,,,,,,,,,,,,0,108,108,110,,,,,,,,,,,1,space,5.96862042556,1,1.37,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud_D1.4_8.tif,1.4,0,,,,,,,,,,,,,0,109,109,25,,,,,,,,,,,None,None,,None,11.677,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud65-35_D1.7_7.tif,1.7,1,,,,,,,,,,,,,0,110,110,84,,,,,,,,,,,None,None,,None,21.917,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud80-20_D1.8_10.tif,1.8,2,,,,,,,,,,,,,0,111,111,139,,,,,,,,,,,1,None,,1,1.818,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud65-35_D0.9_10.tif,0.9,1,,,,,,,,,,,,,0,112,112,55,,,,,,,,,,,None,None,,None,13.707,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud_D0.8_9.tif,0.8,0,,,,,,,,,,,,,0,113,113,2,,,,,,,,,,,1,None,,1,1.519,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud_D1.4_7.tif,1.4,0,,,,,,,,,,,,,0,114,114,24,,,,,,,,,,,1,space,7.91548287938,2,1.316,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud65-35_D1.2_10.tif,1.2,1,,,,,,,,,,,,,0,115,115,67,,,,,,,,,,,None,None,,None,11.209,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud_D1.4_9.tif,1.4,0,,,,,,,,,,,,,0,116,116,26,,,,,,,,,,,None,None,,None,20.951,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud_D1.2_10.tif,1.2,0,,,,,,,,,,,,,0,117,117,19,,,,,,,,,,,None,None,,None,30.459,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud80-20_D1.8_9.tif,1.8,2,,,,,,,,,,,,,0,118,118,138,,,,,,,,,,,None,None,,None,39.968,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud65-35_D1.3_9.tif,1.3,1,,,,,,,,,,,,,0,119,119,70,,,,,,,,,,,None,None,,None,49.608,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud80-20_D1.4_10.tif,1.4,2,,,,,,,,,,,,,0,120,120,123,,,,,,,,,,,None,None,,None,60.016,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud65-35_D1.1_7.tif,1.1,1,,,,,,,,,,,,,0,121,121,60,,,,,,,,,,,None,None,,None,69.108,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud_D1.9_10.tif,1.9,0,,,,,,,,,,,,,0,122,122,47,,,,,,,,,,,1,space,3.74363417656,2,0.885,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud80-20_D1.2_7.tif,1.2,2,,,,,,,,,,,,,0,123,123,112,,,,,,,,,,,None,None,,None,10.211,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud65-35_D1.8_9.tif,1.8,1,,,,,,,,,,,,,0,124,124,90,,,,,,,,,,,1,space,2.86365155166,4,0.936,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud80-20_D1.1_8.tif,1.1,2,,,,,,,,,,,,,0,125,125,109,,,,,,,,,,,None,None,,None,10.026,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud_D1.9_9.tif,1.9,0,,,,,,,,,,,,,0,126,126,46,,,,,,,,,,,None,None,,None,19.585,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud65-35_D1.1_10.tif,1.1,1,,,,,,,,,,,,,0,127,127,63,,,,,,,,,,,None,None,,None,28.512,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud80-20_D0.9_7.tif,0.9,2,,,,,,,,,,,,,0,128,128,100,,,,,,,,,,,1,space,1.44095542619,5,0.868,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud65-35_D1.7_9.tif,1.7,1,,,,,,,,,,,,,0,129,129,86,,,,,,,,,,,None,None,,None,10.226,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud65-35_D0.9_9.tif,0.9,1,,,,,,,,,,,,,0,130,130,54,,,,,,,,,,,None,None,,None,19.218,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud80-20_D1.2_8.tif,1.2,2,,,,,,,,,,,,,0,131,131,113,,,,,,,,,,,None,None,,None,28.71,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud80-20_D1.5_8.tif,1.5,2,,,,,,,,,,,,,0,132,132,125,,,,,,,,,,,None,None,,None,37.188,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud_D1.3_7.tif,1.3,0,,,,,,,,,,,,,0,133,133,20,,,,,,,,,,,1,space,7.59627205948,2,0.902,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud_D0.9_10.tif,0.9,0,,,,,,,,,,,,,0,134,134,7,,,,,,,,,,,None,None,,None,10.028,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud_D1.3_9.tif,1.3,0,,,,,,,,,,,,,0,135,135,22,,,,,,,,,,,1,None,,1,1.202,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud65-35_D1.4_7.tif,1.4,1,,,,,,,,,,,,,0,136,136,72,,,,,,,,,,,1,space,6.80342413287,3,0.852,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud_D1.1_8.tif,1.1,0,,,,,,,,,,,,,0,137,137,13,,,,,,,,,,,None,None,,None,9.976,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud65-35_D1.4_10.tif,1.4,1,,,,,,,,,,,,,0,138,138,75,,,,,,,,,,,2,space,2.49997326906,3,0.818,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud_D1.6_10.tif,1.6,0,,,,,,,,,,,,,0,139,139,35,,,,,,,,,,,None,None,,None,9.861,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud_D1.5_7.tif,1.5,0,,,,,,,,,,,,,0,140,140,28,,,,,,,,,,,None,None,,None,18.968,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud65-35_D1.2_7.tif,1.2,1,,,,,,,,,,,,,0,141,141,64,,,,,,,,,,,2,space,2.23751587153,3,0.852,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud80-20_D1.7_9.tif,1.7,2,,,,,,,,,,,,,0,142,142,134,,,,,,,,,,,None,None,,None,10.259,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
images/fcloud65-35_D1.6_7.tif,1.6,1,,,,,,,,,,,,,0,143,143,80,,,,,,,,,,,1,space,2.16095223906,3,1.484,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
,,,,,,,,,,,,,,,,,,,,,,,,,5,7.984,,,,,,,,,,,,2019_Jan_09_1622,60.03913493842969,Cloud_Experiment_FR,001,01,
