ImageFile,FD,Contrast,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,end_instructions.keys,end_instructions.rt,key_resp_4.keys,key_resp_4.rt,key_resp_6.keys,key_resp_6.rt,Fatigue.response,Fatigue.rt,key_resp_5.keys,key_resp_5.rt,n_objets.response,reaction_time.keys,vividness.response,vividness.rt,reaction_time.rt,Flow01.response,Flow02.response,Flow03.response,Flow04.response,Flow05.response,Flow06.response,Flow07.response,Flow08.response,Flow09.response,Flow10.response,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_3.keys,key_resp_3.rt,Redondance,date,frameRate,expName,session,participant
,,,,,,,,,,,,,,,,,,,space,31.7187738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
,,,,,,,,,,,,,,,,,,,,,space,20.0479005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
,,,,,,,,,,,,,,,,,,,,,,,space,8.9433246,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
,,,,,,,,,,,,,,,,,,,,,,,,,1,129.421,,,,,,,,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
,,,,,,,,,,,,,,,,,,,,,,,,,,,space,8.3940898,,,,,,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
pratique/fcloud_D1.6_28,1.6,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,1,None,5,16.455,,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
pratique/fcloud_D0.8_30,0.8,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,1,None,3,7.098,,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
pratique/fcloud65-35_D1.6_30,1.6,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,1,None,1,5.216,,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
pratique/fcloud80-20_D1.8_30,1.8,2,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,1,None,1,2.083,,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
pratique/fcloud65-35_D1.9_29,1.9,1,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,1,None,1,3.664,,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
pratique/fcloud80-20_D1_30,1,2,0,5,5,9,,,,,,,,,,,,,,,,,,,,,,,1,space,3,2.683,4.1432901,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
pratique/fcloud65-35_D1.2_30,1.2,1,0,6,6,3,,,,,,,,,,,,,,,,,,,,,,,None,None,None,12.639,,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
pratique/fcloud80-20_D1.5_30,1.5,2,0,7,7,8,,,,,,,,,,,,,,,,,,,,,,,1,None,1,3.515,,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
pratique/fcloud_D1.4_30,1.4,0,0,8,8,1,,,,,,,,,,,,,,,,,,,,,,,None,None,None,14.34,,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
pratique/fcloud65-35_D1.3_30,1.3,1,0,9,9,6,,,,,,,,,,,,,,,,,,,,,,,None,None,None,23.715,,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.1659692,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud_D1.9_1.tif,1.9,0,,,,,0,0,0,33,,,,,,,,,,,,,,,,,,,None,None,None,136.133,,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud80-20_D1_2.tif,1,2,,,,,0,1,1,79,,,,,,,,,,,,,,,,,,,None,None,None,145.857,,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud_D0.9_2.tif,0.9,0,,,,,0,2,2,4,,,,,,,,,,,,,,,,,,,2,space,4,4.282,5.2551647,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud65-35_D1.5_2.tif,1.5,1,,,,,0,3,3,58,,,,,,,,,,,,,,,,,,,None,None,None,13.721,,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud65-35_D1.5_3.tif,1.5,1,,,,,0,4,4,59,,,,,,,,,,,,,,,,,,,None,None,None,23.312,,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud80-20_D1.8_1.tif,1.8,2,,,,,0,5,5,102,,,,,,,,,,,,,,,,,,,1,space,3,3.066,4.5749329,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud65-35_D1_2.tif,1,1,,,,,0,6,6,43,,,,,,,,,,,,,,,,,,,None,None,None,11.974,,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud65-35_D1.6_2.tif,1.6,1,,,,,0,7,7,61,,,,,,,,,,,,,,,,,,,None,None,None,28.162,,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud65-35_D1.6_3.tif,1.6,1,,,,,0,8,8,62,,,,,,,,,,,,,,,,,,,1,space,3,2.234,11.1924997,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud_D1.3_2.tif,1.3,0,,,,,0,9,9,16,,,,,,,,,,,,,,,,,,,2,space,3,2.167,5.6448878,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud80-20_D1_3.tif,1,2,,,,,0,10,10,80,,,,,,,,,,,,,,,,,,,1,None,5,2,,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud80-20_D1.1_2.tif,1.1,2,,,,,0,11,11,82,,,,,,,,,,,,,,,,,,,1,None,5,2.334,,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud80-20_D1.3_2.tif,1.3,2,,,,,0,12,12,88,,,,,,,,,,,,,,,,,,,None,None,None,11.923,,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud80-20_D1.4_1.tif,1.4,2,,,,,0,13,13,90,,,,,,,,,,,,,,,,,,,1,space,4,2.719,5.5220269,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud_D0.8_1.tif,0.8,0,,,,,0,14,14,0,,,,,,,,,,,,,,,,,,,1,None,4,3.615,,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud_D1.2_2.tif,1.2,0,,,,,0,15,15,13,,,,,,,,,,,,,,,,,,,1,space,4,2.316,6.1400047,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud80-20_D1.1_1.tif,1.1,2,,,,,0,16,16,81,,,,,,,,,,,,,,,,,,,None,None,None,11.61,,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud80-20_D1.7_1.tif,1.7,2,,,,,0,17,17,99,,,,,,,,,,,,,,,,,,,1,space,5,1.785,4.5218746,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud65-35_D1.1_2.tif,1.1,1,,,,,0,18,18,46,,,,,,,,,,,,,,,,,,,1,space,4,1.422,5.7589484,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud_D1.2_3.tif,1.2,0,,,,,0,19,19,14,,,,,,,,,,,,,,,,,,,1,space,3,1.269,5.667495,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud_D1.7_3.tif,1.7,0,,,,,0,20,20,29,,,,,,,,,,,,,,,,,,,1,space,1,2.267,7.7072399,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud80-20_D0.8_1.tif,0.8,2,,,,,0,21,21,72,,,,,,,,,,,,,,,,,,,1,space,5,1.702,2.9577126,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud80-20_D1.8_2.tif,1.8,2,,,,,0,22,22,103,,,,,,,,,,,,,,,,,,,1,space,3,2.384,6.3407925,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud80-20_D0.8_3.tif,0.8,2,,,,,0,23,23,74,,,,,,,,,,,,,,,,,,,1,None,1,8.064,,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud_D1.7_1.tif,1.7,0,,,,,0,24,24,27,,,,,,,,,,,,,,,,,,,3,space,2,2.45,3.4054633,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud_D1.9_3.tif,1.9,0,,,,,0,25,25,35,,,,,,,,,,,,,,,,,,,1,None,1,1.602,,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud80-20_D0.8_2.tif,0.8,2,,,,,0,26,26,73,,,,,,,,,,,,,,,,,,,1,space,1,3.617,5.7193253,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud80-20_D1_1.tif,1,2,,,,,0,27,27,78,,,,,,,,,,,,,,,,,,,1,space,1,1.402,7.0397821,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud80-20_D1.5_2.tif,1.5,2,,,,,0,28,28,94,,,,,,,,,,,,,,,,,,,None,None,None,10.924,,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud_D1_1.tif,1,0,,,,,0,29,29,6,,,,,,,,,,,,,,,,,,,None,None,None,20.219,,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud80-20_D1.4_2.tif,1.4,2,,,,,0,30,30,91,,,,,,,,,,,,,,,,,,,None,None,None,29.375,,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud_D1.8_3.tif,1.8,0,,,,,0,31,31,32,,,,,,,,,,,,,,,,,,,None,None,None,38.438,,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud_D1.2_1.tif,1.2,0,,,,,0,32,32,12,,,,,,,,,,,,,,,,,,,2,space,1,1.368,2.532326,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud_D1_2.tif,1,0,,,,,0,33,33,7,,,,,,,,,,,,,,,,,,,2,space,3,2.45,2.641617,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud65-35_D0.9_3.tif,0.9,1,,,,,0,34,34,41,,,,,,,,,,,,,,,,,,,1,space,5,1.484,1.7465914,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud65-35_D1.3_3.tif,1.3,1,,,,,0,35,35,53,,,,,,,,,,,,,,,,,,,2,space,5,1.284,4.3860206,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud_D0.9_3.tif,0.9,0,,,,,0,36,36,5,,,,,,,,,,,,,,,,,,,1,space,5,1.135,4.0400897,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud_D1.6_2.tif,1.6,0,,,,,0,37,37,25,,,,,,,,,,,,,,,,,,,1,space,5,1.119,4.2254707,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud80-20_D1.7_3.tif,1.7,2,,,,,0,38,38,101,,,,,,,,,,,,,,,,,,,None,None,None,10.693,,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud65-35_D1.6_1.tif,1.6,1,,,,,0,39,39,60,,,,,,,,,,,,,,,,,,,2,space,4,1.318,4.3360316,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud_D1.4_2.tif,1.4,0,,,,,0,40,40,19,,,,,,,,,,,,,,,,,,,1,space,2,1.717,5.684411,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud_D1.3_1.tif,1.3,0,,,,,0,41,41,15,,,,,,,,,,,,,,,,,,,3,space,5,2.4,2.7108933,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud80-20_D1.9_2.tif,1.9,2,,,,,0,42,42,106,,,,,,,,,,,,,,,,,,,None,None,None,11.39,,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud_D1_3.tif,1,0,,,,,0,43,43,8,,,,,,,,,,,,,,,,,,,1,space,5,1.32,1.5918603,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud80-20_D0.9_3.tif,0.9,2,,,,,0,44,44,77,,,,,,,,,,,,,,,,,,,1,space,4,1.201,5.4114538,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud80-20_D1.9_3.tif,1.9,2,,,,,0,45,45,107,,,,,,,,,,,,,,,,,,,None,None,None,10.757,,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud80-20_D1.8_3.tif,1.8,2,,,,,0,46,46,104,,,,,,,,,,,,,,,,,,,None,None,None,19.852,,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud_D1.6_1.tif,1.6,0,,,,,0,47,47,24,,,,,,,,,,,,,,,,,,,2,space,4,2.216,5.6030809,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud80-20_D1.1_3.tif,1.1,2,,,,,0,48,48,83,,,,,,,,,,,,,,,,,,,1,space,5,2.067,2.7061953,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud_D0.8_3.tif,0.8,0,,,,,0,49,49,2,,,,,,,,,,,,,,,,,,,1,space,3,1.636,5.3728471,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud65-35_D1.2_1.tif,1.2,1,,,,,0,50,50,48,,,,,,,,,,,,,,,,,,,None,None,None,11.024,,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud65-35_D1.7_3.tif,1.7,1,,,,,0,51,51,65,,,,,,,,,,,,,,,,,,,2,space,3,1.417,4.6035364,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud80-20_D0.9_2.tif,0.9,2,,,,,0,52,52,76,,,,,,,,,,,,,,,,,,,1,space,5,2.564,3.72131,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud_D1.3_3.tif,1.3,0,,,,,0,53,53,17,,,,,,,,,,,,,,,,,,,3,space,5,1.267,3.4781122,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud65-35_D1.2_3.tif,1.2,1,,,,,0,54,54,50,,,,,,,,,,,,,,,,,,,1,space,5,2.433,1.8579807,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud80-20_D1.3_3.tif,1.3,2,,,,,0,55,55,89,,,,,,,,,,,,,,,,,,,3,space,3,2.617,3.3574604,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud_D1.1_3.tif,1.1,0,,,,,0,56,56,11,,,,,,,,,,,,,,,,,,,1,space,3,1.502,4.5392322,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud80-20_D1.5_1.tif,1.5,2,,,,,0,57,57,93,,,,,,,,,,,,,,,,,,,None,None,None,10.874,,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud_D0.8_2.tif,0.8,0,,,,,0,58,58,1,,,,,,,,,,,,,,,,,,,1,space,1,3.433,1.5965905,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud65-35_D1.9_2.tif,1.9,1,,,,,0,59,59,70,,,,,,,,,,,,,,,,,,,2,space,3,1.472,1.6589743,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud_D1.5_2.tif,1.5,0,,,,,0,60,60,22,,,,,,,,,,,,,,,,,,,2,space,5,2.549,1.535817,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud65-35_D1.4_3.tif,1.4,1,,,,,0,61,61,56,,,,,,,,,,,,,,,,,,,2,space,4,2.584,2.1714816,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud80-20_D1.4_3.tif,1.4,2,,,,,0,62,62,92,,,,,,,,,,,,,,,,,,,None,None,None,11.676,,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud_D1.5_3.tif,1.5,0,,,,,0,63,63,23,,,,,,,,,,,,,,,,,,,4,space,4,2.75,4.4729625,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud80-20_D1.2_1.tif,1.2,2,,,,,0,64,64,84,,,,,,,,,,,,,,,,,,,2,space,3,4.499,3.4248831,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud65-35_D1.5_1.tif,1.5,1,,,,,0,65,65,57,,,,,,,,,,,,,,,,,,,3,space,4,5.598,4.4862317,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud65-35_D1_1.tif,1,1,,,,,0,66,66,42,,,,,,,,,,,,,,,,,,,2,space,4,2.253,2.4448878,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud65-35_D1.4_2.tif,1.4,1,,,,,0,67,67,55,,,,,,,,,,,,,,,,,,,4,space,4,2.168,1.7617986,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud80-20_D1.2_2.tif,1.2,2,,,,,0,68,68,85,,,,,,,,,,,,,,,,,,,None,None,None,12.959,,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud80-20_D1.7_2.tif,1.7,2,,,,,0,69,69,100,,,,,,,,,,,,,,,,,,,1,space,5,1.304,3.9882332,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud_D1.7_2.tif,1.7,0,,,,,0,70,70,28,,,,,,,,,,,,,,,,,,,2,space,4,1.368,4.1076781,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud_D1.1_2.tif,1.1,0,,,,,0,71,71,10,,,,,,,,,,,,,,,,,,,1,space,5,1.236,7.3889491,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud80-20_D1.6_3.tif,1.6,2,,,,,0,72,72,98,,,,,,,,,,,,,,,,,,,4,space,4,2.934,2.0582114,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud65-35_D1.1_3.tif,1.1,1,,,,,0,73,73,47,,,,,,,,,,,,,,,,,,,3,space,5,01.05,1.8080676,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud_D1.9_2.tif,1.9,0,,,,,0,74,74,34,,,,,,,,,,,,,,,,,,,2,space,5,1.085,6.1404418,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud_D0.9_1.tif,0.9,0,,,,,0,75,75,3,,,,,,,,,,,,,,,,,,,2,space,5,2.4,2.3780499,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
images/fcloud65-35_D0.9_1.tif,0.9,1,,,,,0,76,76,39,,,,,,,,,,,,,,,,,,,2,space,4,1.335,1.9243984,,,,,,,,,,,,,,,,,,2019_Apr_12_1610,60.45872452,Cloud_Experiment_FR_REAL,1,37
